,location,total_sqft,bath,price,bhk
9514,Somwar Peth,1000.0,2.0,28.88,2
9515,Somwar Peth,1125.0,2.0,32.5,2
9516,Somwar Peth,1065.0,2.0,40.47,2
9517,Somwar Peth,1200.0,2.0,79.0,2
9518,Somwar Peth,1340.0,2.0,65.0,2
9519,Somwar Peth,1411.0,3.0,93.15,3
9520,Somwar Peth,1100.0,2.0,37.0,2
9521,Somwar Peth,1018.0,2.0,50.8,2
9522,Somwar Peth,1450.0,2.0,57.0,2
9523,Somwar Peth,1153.0,2.0,45.0,2
9524,Somwar Peth,1065.0,2.0,42.59,2
9525,Somwar Peth,1691.2,3.0,115.0,3
9526,Somwar Peth,990.0,2.0,37.62,2
9528,Somwar Peth,1215.0,2.0,68.0,2
9529,Somwar Peth,1175.0,2.0,50.0,2
9531,Somwar Peth,1506.0,3.0,95.0,3
9532,Somwar Peth,552.5,1.0,13.26,1
9533,Somwar Peth,1045.0,2.0,42.0,2
9534,Somwar Peth,1573.0,3.0,98.0,3
9535,Somwar Peth,1000.0,2.0,28.88,2
9537,Somwar Peth,1075.0,2.0,52.0,2
9538,Somwar Peth,1819.0,3.0,100.0,3
9540,Somwar Peth,1190.0,2.0,50.0,2
9541,Somwar Peth,1575.0,3.0,80.0,3
9542,Somwar Peth,1450.0,2.0,67.0,3
9543,Somwar Peth,1175.0,2.0,70.5,2
9544,Somwar Peth,1820.0,3.0,85.2,3
9545,Somwar Peth,1010.0,2.0,52.0,2
9546,Somwar Peth,1689.0,3.0,103.0,3
9547,Somwar Peth,1021.0,2.0,76.0,2
9549,Somwar Peth,1415.0,2.0,60.0,2
9550,Somwar Peth,1299.0,2.0,97.0,2
9551,Somwar Peth,1182.0,2.0,60.1,3
9552,Somwar Peth,645.0,1.0,55.0,1
9553,Somwar Peth,1166.0,2.0,37.29,2
9554,Somwar Peth,1268.0,2.0,56.0,2
9555,Somwar Peth,1232.0,2.0,69.61,2
9556,Somwar Peth,2950.0,4.0,253.0,4
9558,Somwar Peth,1700.0,3.0,90.0,3
9559,Somwar Peth,1080.0,2.0,38.0,2
9560,Somwar Peth,1800.0,3.0,128.0,3
9561,Somwar Peth,1672.0,3.0,86.0,3
9562,Somwar Peth,5400.0,5.0,475.0,4
9563,Somwar Peth,1289.0,2.0,70.0,2
9564,Somwar Peth,1169.0,2.0,50.11,2
9565,Somwar Peth,1165.0,1.0,42.09,2
9566,Somwar Peth,1183.0,2.0,79.54,2
9569,Somwar Peth,1200.0,2.0,44.4,2
9570,Somwar Peth,1260.0,2.0,83.5,2
9571,Somwar Peth,1740.0,3.0,150.0,3
9572,Somwar Peth,1596.0,3.0,118.0,3
9573,Somwar Peth,1274.0,2.0,90.0,2
9574,Somwar Peth,1048.0,2.0,44.0,2
9575,Swargate,1499.0,5.0,102.0,3
9577,Swargate,1210.0,2.0,80.9,2
9578,Swargate,1050.0,2.0,65.0,2
9584,Swargate,3260.0,4.0,240.0,4
9585,Swargate,1865.0,3.0,145.0,3
9586,Swargate,485.0,1.0,15.0,1
9587,Swargate,980.0,2.0,69.0,2
9588,Swargate,440.0,1.0,16.5,1
9590,Swargate,1000.0,4.0,66.0,3
9592,Swargate,1840.0,3.0,98.0,3
9593,Swargate,1455.0,2.0,145.0,2
9594,Swargate,1255.0,2.0,73.0,2
9598,Swargate,1825.0,3.0,105.0,3
9601,Swargate,1375.0,2.0,80.0,2
9606,Swargate,2000.0,3.0,200.0,3
9607,Swargate,1584.0,3.0,145.0,4
9608,Swargate,3595.0,6.0,360.0,4
9610,Swargate,1730.0,3.0,120.0,3
9611,Swargate,1200.0,3.0,165.0,3
9613,Swargate,1280.0,2.0,75.0,2
9616,Swargate,1592.0,3.0,91.0,3
9620,Swargate,1725.0,3.0,110.0,3
9621,Swargate,4640.0,4.0,600.0,4
9623,Swargate,654.0,1.0,37.0,1
9624,Swargate,1255.0,2.0,95.0,3
9628,Swargate,2396.0,4.0,325.0,4
9632,Swargate,2100.0,4.0,150.0,4
9634,Swargate,1532.5,3.0,84.29,3
9642,Swargate,3000.0,4.0,240.0,4
9644,Swargate,1199.0,2.0,85.0,2
9646,Swargate,1210.0,2.0,75.0,2
9648,Swargate,2000.0,4.0,138.0,3
9651,Swargate,620.0,2.0,48.0,1
9653,Swargate,1200.0,1.0,81.0,2
9655,Swargate,520.0,2.0,29.0,1
9656,Swargate,1872.0,3.0,152.0,3
9657,Swargate,418.0,2.0,11.5,1
9659,Swargate,1620.0,3.0,95.0,3
9660,Swargate,1262.0,2.0,83.0,3
9661,Swargate,1200.0,2.0,66.0,3
9666,Swargate,1200.0,2.0,72.0,2
9667,Swargate,600.0,2.0,65.0,2
9668,Swargate,470.0,1.0,21.0,1
9669,Swargate,1607.0,2.0,112.0,3
9672,Swargate,630.0,1.0,46.0,1
9675,Swargate,1200.0,2.0,70.0,2
9676,Swargate,1491.0,3.0,85.0,3
9678,Swargate,2350.0,5.0,325.0,5
9681,Swargate,1880.0,4.0,110.0,3
9683,Swargate,1200.0,2.0,66.0,1
9684,Swargate,410.0,1.0,48.0,1
9685,Swargate,1920.0,3.0,150.0,3
9689,Swargate,1843.0,3.0,95.0,3
9690,Swargate,1991.0,4.0,100.0,3
9691,Swargate,1274.0,2.0,90.0,2
9692,Swargate,1390.0,2.0,69.49,3
9693,Swargate,1750.0,3.0,100.0,3
9694,Swargate,525.0,1.0,26.0,1
9695,Swargate,1150.0,3.0,65.0,3
9697,Swargate,1710.0,3.0,110.0,3
9698,Swargate,4600.0,9.0,150.0,9
9700,Tilak Road,3000.0,7.0,210.0,6
9701,Tilak Road,1700.0,3.0,155.0,3
9702,Tilak Road,4111.0,4.0,250.0,4
9703,Tilak Road,1490.0,3.0,84.0,3
9704,Tilak Road,1132.5,2.0,48.13,2
9705,Tilak Road,1142.0,2.0,70.0,2
9708,Tilak Road,1050.0,2.0,42.0,2
9710,Tilak Road,1614.0,3.0,95.0,3
9711,Tilak Road,1258.0,2.0,63.53,2
9712,Tilak Road,1200.0,2.0,53.0,2
9714,Tilak Road,1870.0,3.0,110.0,3
9715,Tilak Road,1128.0,2.0,64.0,2
9716,Tilak Road,800.0,1.0,50.0,2
9717,Tilak Road,1250.0,2.0,60.0,2
9718,Tilak Road,1200.0,4.0,75.0,4
9720,Tilak Road,1300.0,3.0,65.0,3
9721,Tilak Road,1055.0,2.0,45.35,2
9722,Tilak Road,1165.0,2.0,75.0,2
9723,Tilak Road,1065.0,2.0,42.6,2
9724,Tilak Road,2800.0,3.0,250.0,3
9725,Tilak Road,1280.0,2.0,60.0,2
9726,Tilak Road,1020.07,2.0,68.38,2
9727,Tilak Road,1785.0,3.0,94.0,3
9728,Tilak Road,1050.0,2.0,48.0,2
9729,Tilak Road,3500.0,5.0,275.0,3
9730,Tilak Road,1200.0,4.0,125.0,4
9731,Tilak Road,703.0,1.0,52.0,1
9732,Tilak Road,4818.0,4.0,390.0,4
9733,Tilak Road,1050.0,2.0,45.0,2
9734,Tilak Road,1070.0,2.0,60.0,2
9735,Tilak Road,2062.0,3.0,140.0,4
9736,Tilak Road,1222.0,2.0,112.0,2
9737,Tilak Road,1070.0,2.0,43.0,2
9739,Tilak Road,1900.0,3.0,150.0,3
9740,Tilak Road,1346.0,2.0,71.32,2
9741,Tilak Road,1000.0,2.0,41.0,2
9742,Tilak Road,1108.0,2.0,87.0,2
9743,Tilak Road,1388.0,3.0,69.99,3
9744,Tilak Road,810.0,1.0,21.0,1
9745,Tilak Road,795.0,2.0,32.0,2
9746,Tilak Road,1440.0,4.0,88.0,4
9747,Tilak Road,1170.0,2.0,33.0,2
9748,Tilak Road,680.0,1.0,46.0,1
9751,Tilak Road,3600.0,6.0,145.0,8
9752,Tilak Road,1255.0,2.0,55.5,2
9754,Tilak Road,1060.0,2.0,37.0,2
9755,Tilak Road,1115.0,2.0,50.0,2
9756,Tilak Road,1375.0,2.0,58.0,2
9759,Tilak Road,2145.0,3.0,165.0,3
9760,Tilak Road,1155.0,2.0,50.125,2
9761,Tilak Road,1280.0,2.0,90.0,2
9762,Tilak Road,1180.0,2.0,41.3,2
9763,Tilak Road,1210.0,2.0,77.0,2
9764,Tilak Road,1200.0,3.0,110.0,4
9765,Tilak Road,1100.0,2.0,44.0,2
9766,Tilak Road,1614.0,3.0,93.0,3
9767,Tilak Road,1400.0,2.0,78.0,3
9768,Tilak Road,1200.0,3.0,98.0,3
9770,Tilak Road,1151.0,2.0,43.6,2
9772,Tilak Road,1165.0,2.0,88.5,2
9773,Tilak Road,2900.0,4.0,240.0,4
9774,Tilak Road,905.0,2.0,50.0,2
9775,Tilak Road,2400.0,4.0,130.0,3
9776,Tilak Road,1072.0,2.0,42.87,2
9777,Tilak Road,680.0,3.0,60.0,2
9778,Tilak Road,1424.0,2.0,80.0,2
9779,Tilak Road,810.0,2.0,25.5,2
9780,Tilak Road,2020.0,3.0,160.0,3
9781,Tilak Road,1190.0,2.0,64.0,2
9782,Tilak Road,1174.0,2.0,74.0,2
9783,Tilak Road,1040.0,2.0,78.0,2
9784,Tilak Road,1334.0,2.0,62.0,2
9785,Tilak Road,2400.0,4.0,240.0,3
9786,Tilak Road,1623.0,3.0,89.0,3
9787,Tilak Road,1200.0,2.0,36.1,2
9788,Tilak Road,2000.0,2.0,75.0,2
9789,Tilak Road,1222.0,2.0,48.0,2
9790,Tilak Road,660.0,1.0,35.0,1
9791,Tilak Road,1225.0,2.0,37.0,2
9792,Tilak Road,1200.0,2.0,85.0,2
9794,Tilak Road,1600.0,3.0,100.0,3
9795,Tilak Road,1255.0,2.0,52.35,2
9796,Tilak Road,740.0,1.0,23.65,1
9797,Tilak Road,1335.0,2.0,73.43,3
9799,Tilak Road,1350.0,2.0,90.0,2
9800,Tilak Road,1032.0,2.0,31.99,2
9801,Tilak Road,1500.0,5.0,95.0,3
9802,Tilak Road,1138.0,2.0,32.0,2
9803,Tilak Road,1377.0,2.0,80.0,2
9804,Tilak Road,1790.0,3.0,105.0,3
9805,Tilak Road,1317.0,2.0,52.0,2
9806,Tilak Road,1510.0,3.0,78.0,3
9807,Tilak Road,955.0,2.0,37.97,2
9808,Tilak Road,1052.0,2.0,34.72,2
9809,Tilak Road,2250.0,3.0,180.0,3
9811,Tilak Road,1350.0,3.0,80.99,3
9812,Tilak Road,1200.0,2.0,70.0,2
9814,Uruli Devachi,2144.0,3.0,145.0,3
9817,Uruli Devachi,1440.0,2.0,95.0,2
9820,Uruli Devachi,1039.0,2.0,80.0,2
9822,Uruli Devachi,1500.0,3.0,130.0,3
9823,Uruli Devachi,1363.0,2.0,68.0,2
9824,Uruli Devachi,910.0,2.0,42.0,2
9825,Uruli Devachi,680.0,2.0,42.0,2
9826,Uruli Devachi,765.0,2.0,30.0,1
9827,Uruli Devachi,1700.0,4.0,152.0,4
9828,Uruli Devachi,1268.0,2.0,73.0,2
9830,Uruli Devachi,1304.0,2.0,79.0,2
9831,Uruli Devachi,760.0,1.0,50.3,1
9832,Uruli Devachi,1274.0,2.0,70.0,2
9833,Uruli Devachi,1340.0,3.0,90.0,3
9834,Uruli Devachi,1703.0,3.0,113.0,3
9835,Uruli Devachi,1750.0,3.0,110.0,3
9838,Uruli Devachi,1495.0,2.0,79.5,2
9840,Uruli Devachi,1500.0,3.0,102.0,3
9843,Uruli Devachi,1350.0,2.0,86.0,2
9844,Uruli Devachi,1532.0,3.0,115.0,3
9845,Uruli Devachi,1874.0,4.0,130.0,3
9847,Uruli Devachi,3000.0,5.0,270.0,4
9848,Uruli Devachi,1280.0,4.0,115.0,4
9852,Uruli Devachi,1197.0,2.0,79.0,2
9854,Uruli Devachi,905.0,1.0,52.0,1
9855,Uruli Devachi,1060.0,2.0,65.0,2
9858,Uruli Devachi,1278.0,2.0,90.0,2
9859,Uruli Devachi,1224.0,2.0,70.0,2
9860,Uruli Devachi,3930.0,7.0,329.0,5
9861,Uruli Devachi,883.0,2.0,50.0,2
9862,Uruli Devachi,1191.0,2.0,90.0,2
9863,Uruli Devachi,1245.0,2.0,62.0,2
9864,Uruli Devachi,1047.0,2.0,91.0,2
9865,Uruli Devachi,1600.0,3.0,95.0,3
9867,Uruli Devachi,1013.0,2.0,51.0,2
9868,Uruli Devachi,900.0,2.0,65.0,3
9869,Uruli Devachi,1693.0,3.0,125.0,3
9870,Uruli Devachi,1639.0,3.0,129.0,3
9871,Uruli Devachi,1245.0,2.0,100.0,2
9872,Uruli Devachi,1050.0,2.0,55.0,2
9874,Uruli Devachi,1417.0,2.0,76.0,3
9877,Uruli Devachi,1149.0,2.0,65.0,2
9880,Uruli Devachi,1060.0,2.0,50.0,2
9881,Uruli Devachi,1280.0,2.0,61.0,2
9884,Uruli Devachi,560.0,1.0,21.0,1
9885,Uruli Devachi,500.0,1.0,16.0,1
9888,Uruli Devachi,1155.0,2.0,65.0,2
9890,Uruli Devachi,1130.0,2.0,63.0,2
9891,Uruli Devachi,1140.0,2.0,65.0,2
9894,Uruli Devachi,3628.0,4.0,246.0,4
9897,Uruli Devachi,1025.0,2.0,60.0,2
9898,Uruli Devachi,1155.0,2.0,69.0,2
9899,Uruli Devachi,1981.0,3.0,134.0,3
9900,Uruli Devachi,1920.0,4.0,121.0,3
9903,Uruli Devachi,2000.0,3.0,125.0,3
9904,Uruli Devachi,2050.0,3.0,135.0,3
9905,Uruli Devachi,1056.0,2.0,70.0,2
9906,Uruli Devachi,700.0,2.0,36.0,2
9907,Uruli Devachi,1920.0,3.0,134.0,3
9909,Uruli Devachi,4800.0,5.0,350.0,4
9914,Uruli Devachi,1125.0,2.0,75.0,2
9915,Uruli Devachi,1195.0,2.0,75.0,2
9916,Uruli Devachi,1305.0,2.0,90.0,2
9917,Uruli Devachi,747.0,1.0,27.0,1
9920,Uruli Devachi,1717.0,3.0,125.0,3
9922,Uruli Devachi,1100.0,2.0,64.08,2
9923,Uruli Devachi,1175.0,2.0,65.0,2
9925,Vadgaon Budruk,1704.0,3.0,110.0,3
9927,Vadgaon Budruk,1600.0,2.0,108.0,3
9929,Vadgaon Budruk,1550.0,3.0,100.0,3
9930,Vadgaon Budruk,2760.0,4.0,155.0,4
9931,Vadgaon Budruk,1500.0,2.0,95.0,3
9932,Vadgaon Budruk,2169.0,4.0,115.0,3
9936,Vadgaon Budruk,1297.0,2.0,112.0,2
9938,Vadgaon Budruk,2422.0,4.0,160.0,4
9939,Vadgaon Budruk,1429.0,3.0,86.0,3
9941,Vadgaon Budruk,1521.0,3.0,94.99,3
9942,Vadgaon Budruk,1200.0,2.0,66.0,3
9943,Vadgaon Budruk,1500.0,3.0,88.0,3
9945,Vadgaon Budruk,4850.0,6.0,385.0,4
9950,Vadgaon Budruk,1610.0,3.0,92.0,3
9953,Vadgaon Budruk,1610.0,2.0,115.0,3
9954,Vadgaon Budruk,1460.0,2.0,73.0,3
9955,Vadgaon Budruk,1460.0,3.0,71.0,3
9956,Vadgaon Budruk,1664.0,2.0,93.865,3
9957,Vadgaon Budruk,1327.0,2.0,85.0,2
9958,Vadgaon Budruk,3785.0,6.0,280.0,4
9960,Vadgaon Budruk,1559.0,3.0,127.0,3
9963,Vadgaon Budruk,656.0,1.0,53.0,1
9964,Vadgaon Budruk,1385.0,2.0,76.18,3
9968,Vadgaon Budruk,1046.0,2.0,75.0,2
9974,Vadgaon Budruk,1025.0,2.0,66.0,2
9976,Vadgaon Budruk,630.5,1.0,32.15,1
9979,Vadgaon Budruk,3600.0,6.0,303.0,6
9982,Vadgaon Budruk,1200.0,2.0,80.0,2
9984,Vadgaon Budruk,720.0,1.0,60.0,1
9987,Vadgaon Budruk,1230.0,3.0,60.0,3
9988,Vadgaon Budruk,1685.0,3.0,135.0,3
9990,Vadgaon Budruk,1350.0,3.0,75.0,3
9992,Vadgaon Budruk,1492.0,3.0,88.0,3
9995,Vadgaon Budruk,1745.0,2.0,98.485,3
10001,Vadgaon Budruk,1420.0,3.0,68.0,3
10003,Vadgaon Budruk,1837.0,3.0,142.0,3
10004,Vadgaon Budruk,3900.0,6.0,260.0,6
10007,Vadgaon Budruk,1603.0,2.0,125.0,3
10009,Vadgaon Budruk,1430.0,3.0,70.0,3
10012,Vadgaon Budruk,4000.0,6.0,230.0,6
10014,Vadgaon Budruk,840.0,1.0,57.0,1
10015,Vadgaon Budruk,581.0,1.0,29.0,1
10016,Vadgaon Budruk,1940.0,4.0,116.0,3
10017,Vadgaon Budruk,1335.0,2.0,95.0,2
10018,Vadgaon Budruk,3019.0,6.0,190.0,4
10025,Vadgaon Budruk,1420.0,2.0,99.26,2
10028,Vadgaon Budruk,1342.0,2.0,90.0,2
10030,Vadgaon Budruk,1442.0,3.0,80.0,3
10034,Vadgaon Budruk,1984.0,4.0,148.0,3
10035,Vadgaon Budruk,1760.0,3.0,139.0,3
10036,Vadgaon Budruk,1075.0,2.0,52.57,1
10037,Viman Nagar,1420.0,2.0,100.0,3
10038,Viman Nagar,451.0,1.0,29.9,1
10041,Viman Nagar,1702.0,3.0,130.0,3
10043,Viman Nagar,3206.0,5.0,270.0,4
10044,Viman Nagar,1050.0,2.0,55.5,2
10046,Viman Nagar,1408.0,2.0,85.0,2
10047,Viman Nagar,1132.0,2.0,67.0,2
10050,Viman Nagar,2400.0,3.0,160.0,3
10053,Viman Nagar,955.0,2.0,53.55,2
10055,Viman Nagar,1240.0,2.0,84.0,3
10056,Viman Nagar,1752.12,3.0,116.0,3
10059,Viman Nagar,1626.0,2.0,120.0,3
10063,Viman Nagar,1200.0,2.0,66.0,2
10069,Viman Nagar,1750.0,3.0,150.0,3
10070,Viman Nagar,1890.0,3.0,162.0,3
10073,Viman Nagar,4500.0,5.0,400.0,4
10076,Viman Nagar,640.0,1.0,20.5,1
10077,Viman Nagar,2422.0,3.0,150.0,4
10078,Viman Nagar,1749.0,3.0,117.0,3
10079,Viman Nagar,1610.0,3.0,84.53,3
10080,Viman Nagar,1100.0,2.0,85.0,2
10081,Viman Nagar,1200.0,3.0,96.25,3
10082,Viman Nagar,1800.0,3.0,88.0,3
10084,Viman Nagar,1200.0,2.0,69.0,3
10086,Viman Nagar,1312.0,2.0,69.0,2
10089,Viman Nagar,1680.0,3.0,105.0,3
10090,Viman Nagar,2990.0,5.0,210.0,3
10092,Viman Nagar,1539.0,3.0,85.0,3
10093,Viman Nagar,480.0,1.0,25.0,1
10095,Viman Nagar,1200.0,2.0,76.0,2
10096,Viman Nagar,1200.0,2.0,62.5,2
10097,Viman Nagar,1711.0,3.0,110.0,3
10099,Viman Nagar,2075.0,3.0,175.0,3
10101,Viman Nagar,1859.0,3.0,121.0,3
10102,Viman Nagar,1610.0,3.0,80.48,3
10103,Viman Nagar,1010.0,2.0,55.0,2
10104,Viman Nagar,1847.0,3.0,123.0,3
10105,Viman Nagar,2439.0,4.0,185.0,4
10110,Viman Nagar,1530.0,2.0,74.4,3
10112,Viman Nagar,1293.0,2.0,80.0,3
10113,Viman Nagar,1720.0,2.0,130.0,3
10114,Viman Nagar,1550.0,2.0,98.0,3
10117,Viman Nagar,940.0,2.0,48.0,2
10120,Viman Nagar,1200.0,1.0,70.0,2
10122,Viman Nagar,1293.0,2.0,80.0,2
10123,Viman Nagar,1884.0,4.0,118.0,3
10126,Viman Nagar,1732.0,3.0,112.0,3
10128,Viman Nagar,1035.0,2.0,52.79,2
10129,Viman Nagar,1255.0,3.0,77.68,3
10130,Viman Nagar,900.0,3.0,75.0,3
10132,Viman Nagar,3453.0,4.0,247.0,4
10133,Viman Nagar,1588.0,2.0,90.0,3
10134,Viman Nagar,1460.0,2.0,90.0,3
10135,Viman Nagar,1309.0,2.0,82.0,2
10136,Viman Nagar,1329.0,2.0,107.0,2
10137,Viman Nagar,750.0,1.0,47.0,1
10139,Viman Nagar,1169.0,2.0,64.08,2
10140,Viman Nagar,1610.0,2.0,119.0,3
10141,Viman Nagar,663.0,1.0,32.82,1
10142,Viman Nagar,1820.0,3.0,95.5,3
10143,Viman Nagar,1231.0,2.0,84.5,2
10144,Viman Nagar,1738.0,3.0,110.0,3
10146,Viman Nagar,540.0,1.0,22.5,1
10149,Vishrant Wadi,1000.0,2.0,70.0,2
10151,Vishrant Wadi,1800.0,3.0,95.0,3
10152,Vishrant Wadi,4144.0,4.0,315.0,4
10153,Vishrant Wadi,775.0,2.0,55.0,2
10154,Vishrant Wadi,1567.0,2.0,92.0,2
10156,Vishrant Wadi,3235.0,3.0,235.0,3
10159,Vishrant Wadi,1100.0,2.0,62.7,2
10160,Vishrant Wadi,1012.0,2.0,66.5,2
10161,Vishrant Wadi,1469.0,3.0,89.0,3
10165,Vishrant Wadi,2900.0,4.0,240.0,3
10168,Vishrant Wadi,1245.0,2.0,68.0,3
10171,Vishrant Wadi,700.0,1.0,30.09,1
10176,Vishrant Wadi,461.82,1.0,31.7,1
10177,Vishrant Wadi,4051.0,4.0,345.0,4
10180,Vishrant Wadi,3300.0,3.0,250.0,5
10182,Vishrant Wadi,650.0,1.0,30.0,1
10189,Vishrant Wadi,1220.0,2.0,68.0,2
10193,Vishrant Wadi,1145.0,2.0,100.0,2
10196,Vishrant Wadi,680.0,1.0,32.64,1
10198,Vishrant Wadi,1255.0,2.0,77.0,2
10199,Vishrant Wadi,2250.0,3.0,113.0,3
10201,Vishrant Wadi,1449.0,3.0,90.0,3
10207,Vishrant Wadi,1800.0,3.0,90.0,3
10210,Vishrant Wadi,1158.0,2.0,75.0,2
10213,Vishrant Wadi,2122.0,3.0,125.0,3
10215,Vishrant Wadi,920.0,2.0,60.0,2
10216,Vishrant Wadi,947.55,2.0,80.0,2
10219,Vishrant Wadi,1718.0,3.0,119.0,3
10220,Vishrant Wadi,1691.0,3.0,113.0,3
10221,Vishrant Wadi,1020.0,2.0,49.87,1
10222,Vishrant Wadi,1645.0,3.0,95.0,3
10223,Vishrant Wadi,1400.0,3.0,90.0,3
10224,Vishrant Wadi,2350.0,4.0,163.0,3
10225,Vishrant Wadi,1200.0,2.0,66.0,3
10226,Vishrant Wadi,3400.0,4.0,235.0,4
10229,Vishrant Wadi,1706.0,3.0,115.0,3
10232,Vishrant Wadi,600.0,1.0,45.0,1
10233,Vishrant Wadi,664.0,1.0,34.0,1
10238,Vishrant Wadi,1205.0,2.0,68.32,2
10239,Vishrant Wadi,1200.0,1.0,45.0,1
10240,Vishrant Wadi,1275.0,3.0,70.0,3
10247,Vishrant Wadi,1314.0,2.0,70.44,3
10248,Vishrant Wadi,1035.0,2.0,90.0,2
10251,Vishrant Wadi,1050.0,2.0,55.0,2
10256,Vishrant Wadi,1206.0,2.0,90.0,2
10260,Vishrant Wadi,1533.0,3.0,75.885,3
10261,Vishrant Wadi,1720.0,3.0,100.0,3
10263,Wadgaon Sheri,1060.0,2.0,58.06,2
10264,Wadgaon Sheri,1070.0,2.0,52.0,2
10265,Wadgaon Sheri,861.0,2.0,34.5,2
10266,Wadgaon Sheri,1935.0,3.0,110.0,3
10267,Wadgaon Sheri,1600.0,3.0,86.0,3
10269,Wadgaon Sheri,1070.0,2.0,39.0,2
10271,Wadgaon Sheri,1500.0,2.0,95.0,3
10274,Wadgaon Sheri,1265.0,2.0,85.0,2
10275,Wadgaon Sheri,1015.0,2.0,45.0,2
10276,Wadgaon Sheri,1291.0,2.0,49.0,2
10277,Wadgaon Sheri,1100.0,2.0,50.0,2
10279,Wadgaon Sheri,1045.0,2.0,42.0,2
10281,Wadgaon Sheri,824.0,2.0,60.0,2
10282,Wadgaon Sheri,630.0,1.0,47.0,1
10283,Wadgaon Sheri,540.0,1.0,36.0,1
10284,Wadgaon Sheri,1100.0,2.0,52.0,2
10285,Wadgaon Sheri,990.0,2.0,31.5,2
10286,Wadgaon Sheri,693.0,1.0,34.3,1
10287,Wadgaon Sheri,918.0,2.0,45.0,2
10288,Wadgaon Sheri,1250.0,3.0,71.0,3
10290,Wadgaon Sheri,1070.0,2.0,46.0,2
10291,Wadgaon Sheri,1150.0,2.0,52.8,2
10292,Wadgaon Sheri,1500.0,2.0,80.0,3
10293,Wadgaon Sheri,1485.0,3.0,85.0,3
10294,Wadgaon Sheri,2912.0,6.0,210.0,4
10295,Wadgaon Sheri,3500.0,4.0,245.0,4
10296,Wadgaon Sheri,1302.0,2.0,69.1,2
10297,Wadgaon Sheri,1100.0,2.0,38.0,2
10298,Wadgaon Sheri,1174.0,2.0,59.0,2
10299,Wadgaon Sheri,3100.0,3.0,250.0,3
10300,Wadgaon Sheri,1171.0,2.0,75.0,2
10301,Wadgaon Sheri,1207.0,2.0,79.9,2
10302,Wadgaon Sheri,1680.0,3.0,135.0,4
10303,Wadgaon Sheri,1950.0,3.0,165.0,3
10305,Wadgaon Sheri,1200.0,2.0,75.0,3
10306,Wadgaon Sheri,500.0,1.0,31.0,1
10307,Wadgaon Sheri,1175.0,2.0,69.0,2
10308,Wadgaon Sheri,1175.0,2.0,39.0,2
10309,Wadgaon Sheri,1233.0,2.0,100.0,2
10310,Wadgaon Sheri,1187.0,2.0,37.85,2
10312,Wadgaon Sheri,1250.0,2.0,45.0,2
10313,Wadgaon Sheri,600.0,1.0,25.0,2
10314,Wadgaon Sheri,2254.0,3.0,153.0,3
10315,Wadgaon Sheri,1000.0,2.0,35.0,2
10316,Wadgaon Sheri,1420.0,2.0,75.0,3
10318,Wadgaon Sheri,1460.0,2.0,100.0,3
10319,Wadgaon Sheri,1350.0,3.0,55.0,2
10320,Wadgaon Sheri,1500.0,1.0,60.0,1
10321,Wadgaon Sheri,1100.0,2.0,60.0,2
10323,Wadgaon Sheri,1920.0,3.0,150.0,3
10324,Wadgaon Sheri,1450.0,3.0,100.0,3
10325,Wadgaon Sheri,1498.0,3.0,79.15,3
10326,Wadgaon Sheri,1181.7,2.0,100.0,2
10328,Wadgaon Sheri,1267.0,2.0,90.33,2
10330,Wadgaon Sheri,1101.0,2.0,66.0,2
10332,Wadgaon Sheri,1336.0,2.0,86.0,2
10333,Wadgaon Sheri,1703.0,3.0,130.0,3
10334,Wadgaon Sheri,1290.0,2.0,89.9,2
10335,Wadgaon Sheri,1950.0,3.0,125.0,3
10337,Wadgaon Sheri,1278.0,3.0,70.0,3
10338,Wadgaon Sheri,1135.0,2.0,58.0,2
10339,Wadgaon Sheri,1113.0,2.0,70.0,2
10340,Wadgaon Sheri,700.0,2.0,40.0,2
10341,Wadgaon Sheri,980.0,2.0,77.44,2
10343,Wadgaon Sheri,1012.0,2.0,58.0,2
10345,Wadgaon Sheri,1201.0,2.0,65.0,2
10346,Wadgaon Sheri,3418.0,2.0,222.0,4
10347,Wadgaon Sheri,1296.0,2.0,70.0,2
10348,Wadgaon Sheri,1590.0,3.0,105.0,3
10350,Wadgaon Sheri,4500.0,4.0,330.0,4
10351,Wadgaon Sheri,1550.0,3.0,96.0,3
10353,Wadgaon Sheri,1447.0,3.0,76.0,2
10356,Wadgaon Sheri,750.0,2.0,40.0,2
10357,Wadgaon Sheri,1396.0,3.0,74.0,3
10358,Wadgaon Sheri,1100.0,2.0,50.0,2
10359,Wadgaon Sheri,940.0,2.0,35.0,2
10360,Wadgaon Sheri,866.0,2.0,32.0,2
10361,Wadgaon Sheri,1113.0,2.0,52.0,2
10362,Wadgaon Sheri,1250.0,2.0,68.75,2
10366,Wadgaon Sheri,1362.0,2.0,85.0,2
10367,Wadgaon Sheri,1196.0,2.0,60.0,2
10368,Wadgaon Sheri,1200.0,3.0,110.0,3
10370,Wagholi,1000.0,2.0,28.88,2
10371,Wagholi,1025.0,2.0,46.0,2
10372,Wagholi,1490.0,3.0,78.8,3
10373,Wagholi,1400.0,3.0,77.0,3
10374,Wagholi,1270.0,2.0,98.0,2
10375,Wagholi,2100.0,3.0,125.0,3
10376,Wagholi,1141.0,2.0,38.55,2
10377,Wagholi,667.0,1.0,36.85,1
10378,Wagholi,1639.0,3.0,80.0,3
